source,target,rel,cone
132167,3257,0,27
1299,37721,-1,27
8758,52320,0,27
8758,6939,0,27
8758,1239,0,27
3491,4213,-1,27
3491,4538,-1,27
8758,6461,0,27
8758,3216,0,27
3356,37721,-1,27
4637,37721,0,27
174,6677,-1,27
8758,9498,0,27
4637,12008,-1,27
8637,3216,0,27
1299,20141,-1,27
1299,19782,-1,27
4637,8758,0,27
4637,4538,0,27
174,8637,-1,27
3356,263793,-1,27
1299,6677,-1,27
1299,4538,-1,27
1299,4213,-1,27
174,4213,-1,27
1299,8637,-1,27
8637,52320,0,27
174,4538,-1,27
1299,12179,-1,27
3491,132167,-1,27
61614,6939,0,27
61614,52320,0,27
174,5416,-1,27
12703,52320,0,28
3356,63927,-1,28
16735,264144,-1,28
12703,1239,0,28
6939,28968,0,28
174,15570,-1,28
12389,28968,-1,28
1239,49981,0,28
6939,63927,0,28
1299,15570,-1,28
6939,29909,0,28
63927,9498,0,28
63927,6461,0,28
5511,49981,-1,28
63927,52320,0,28
3356,49981,-1,28
3257,19752,-1,28
31133,28968,-1,28
1299,3342,-1,28
9498,137085,-1,28
6453,29909,-1,28
3257,23314,-1,28
3257,29909,-1,28
6939,22355,0,28
6939,60011,-1,28
6939,23314,0,28
174,29909,-1,28
6830,49981,-1,28
3356,60011,-1,28
31133,49981,0,28
52320,21826,-1,28
6939,19752,0,28
22355,3257,0,28
1299,49981,-1,28
1299,28968,-1,28
6762,21826,-1,28
174,19752,-1,28
174,49981,-1,28
63927,3216,0,28
5511,22355,-1,28
63927,3257,0,28
3356,3342,-1,28
49981,3216,0,28
6762,131284,-1,28
6939,49981,0,28
174,21826,-1,28
6939,264144,0,28
6762,49981,-1,28
1299,29909,-1,28
12703,6939,0,28
3320,49981,-1,28
174,63927,-1,28
141137,3257,0,28
141137,6939,0,28
52320,264144,-1,28
1299,63927,-1,28
19752,6461,0,28
61592,6939,0,28
63927,1239,0,28
61592,7195,0,28
12703,3216,0,28
12570,6939,0,28
3356,12703,-1,28
4637,49981,0,28
3356,23314,-1,28
23314,16735,0,28
23314,52320,0,28
12389,49981,0,28
3356,19752,-1,28
31133,63927,0,28
4637,63927,-1,28
3491,63927,-1,28
3216,28968,-1,28
3257,12703,-1,28
2914,16276,-1,29
3356,196925,-1,29
16276,12956,0,29
16276,16735,0,29
1299,10242,-1,29
6939,196925,0,29
4637,16276,-1,29
2914,10242,-1,29
16276,1239,0,29
1239,196925,0,29
16276,3320,0,29
12200,52320,0,29
3356,28649,-1,29
1299,12200,-1,29
6939,28649,0,29
174,16276,-1,29
5511,16276,-1,29
16276,6939,0,29
48024,9498,0,29
1239,12200,0,29
7018,237,-1,29
6939,237,0,29
174,46849,-1,29
6762,16276,-1,29
6939,48024,0,29
16276,7473,0,29
3356,16276,-1,29
48024,3257,0,29
48024,3491,0,29
6939,46849,-1,29
12200,3216,0,29
12200,3257,0,29
12200,3491,0,29
3356,264329,-1,29
3356,12200,-1,29
7018,14051,-1,29
1299,15600,-1,29
1299,16276,-1,29
7195,28649,-1,29
174,10242,-1,29
3216,196925,-1,29
16276,6461,0,29
1299,18809,-1,29
3356,18809,-1,29
5511,196925,0,29
6939,12200,0,29
16276,3257,0,29
6830,16276,0,29
12956,18809,-1,29
6461,14051,-1,29
16276,52320,0,29
6461,12200,-1,29
16276,3216,0,29
16735,264329,-1,29
4637,12200,-1,29
4637,48024,-1,29
16276,1273,0,29
6453,16276,-1,29
15600,6461,0,29
6939,10242,-1,29
1299,237,-1,29
174,14051,-1,29
174,15600,-1,29
196925,52320,0,29
15600,6939,0,29
3356,265061,-1,30
174,28258,-1,30
1299,29405,-1,30
3491,6866,-1,30
3257,6866,-1,30
6762,28258,-1,30
5511,31216,-1,30
6866,52320,0,30
12389,210756,-1,30
6453,10396,-1,30
2914,31216,-1,30
1299,45896,-1,30
3356,29405,-1,30
31216,6939,0,30
1239,29405,0,30
6453,23838,-1,30
35432,1239,0,30
28666,52320,0,30
6762,35432,-1,30
35432,3216,0,30
2914,45896,-1,30
174,29405,-1,30
6453,31216,-1,30
265061,6939,0,30
174,34465,-1,30
265061,7195,0,30
6830,34465,-1,30
3356,10396,-1,30
52320,265061,-1,30
3216,210756,-1,30
6939,45896,0,30
6830,29405,0,30
1299,23838,0,30
35432,6939,0,30
1299,26794,-1,30
174,10396,-1,30
1299,6866,-1,30
6939,29405,0,30
6939,28666,0,30
31216,6461,0,30
174,6866,-1,30
6866,6939,0,30
4637,45896,-1,30
45896,3257,0,30
34465,3257,0,30
34465,6939,0,30
6939,23838,0,30
3356,34465,-1,30
16735,28666,-1,30
52320,29405,0,30
28258,6939,0,30
16735,28258,-1,30
52320,28258,-1,30
1299,10396,-1,30
1299,34465,-1,30
6939,26794,-1,30
3356,28258,-1,30
31133,210756,-1,30
7195,28666,0,30
31133,29405,0,30
35432,52320,0,30
1299,35432,-1,30
3216,29405,0,30
6866,1239,0,30
6939,210756,0,30
6866,31133,0,30
3257,29405,-1,30
35432,31133,0,30
6866,3216,0,30
3356,31216,-1,30
6939,48648,0,31
2914,49600,-1,31
6939,55329,-1,31
6939,265147,0,31
4637,8849,-1,31
25512,1239,0,31
174,29695,-1,31
174,49600,-1,31
6830,33915,-1,31
38022,6939,0,31
38022,3257,0,31
3356,49600,-1,31
6762,48648,-1,31
1239,55329,0,31
1239,49600,0,31
3491,55329,-1,31
7992,6939,0,31
174,11776,-1,31
7992,6461,0,31
2914,8849,-1,31
174,55329,-1,31
1239,35625,0,31
2914,29884,-1,31
6939,49600,0,31
6830,49600,0,31
2914,11776,-1,31
3356,38022,-1,31
3257,29884,-1,31
55329,3257,0,31
55329,3216,0,31
6939,29884,0,31
3257,49600,-1,31
55329,52320,0,31
6939,7782,-1,31
3356,8849,-1,31
7195,28191,0,31
6939,17806,0,31
3257,8849,-1,31
1299,7992,-1,31
3257,35625,-1,31
6461,35625,0,31
7473,131111,-1,31
6939,28191,0,31
49600,3216,0,31
9498,17806,-1,31
3356,35625,-1,31
6461,7782,-1,31
49600,52320,0,31
6939,8849,0,31
35625,3216,0,31
5511,8849,-1,31
17806,3257,0,31
3356,29884,-1,31
25512,6939,0,31
6453,17806,-1,31
1299,29695,-1,31
174,1237,-1,31
1299,49600,-1,31
3356,29695,-1,31
6453,8849,-1,31
174,25512,-1,31
1299,25512,-1,31
6762,8849,-1,31
174,8849,-1,31
6453,49600,-1,31
3491,8849,-1,31
6939,35625,0,31
174,7992,-1,31
31133,55329,0,31
3257,7992,-1,31
52320,15964,-1,32
9498,133372,-1,32
6939,15296,-1,32
1299,25248,-1,32
6939,39351,0,32
3320,39351,-1,32
174,25248,-1,32
3356,263097,-1,32
6939,47864,0,32
3356,263482,-1,32
9498,39351,0,32
6939,25248,0,32
9498,58678,-1,32
263482,6461,0,32
25248,1239,0,32
174,15964,-1,32
12389,61400,-1,32
4637,39351,0,32
7473,39351,0,32
1299,47864,-1,32
6939,263482,0,32
39351,52320,0,32
31133,61400,-1,32
39351,3216,0,32
174,39351,-1,32
133372,6939,0,32
133372,3257,0,32
12389,39351,0,32
31133,39351,0,32
6453,15964,-1,32
6453,133372,-1,32
16735,263097,-1,32
12389,47864,0,32
6939,61400,0,32
12956,15964,-1,32
1239,39351,0,32
6830,39351,0,32
1299,39351,-1,32
29467,1273,0,33
3356,8968,-1,33
27693,6939,0,33
29467,3216,0,33
7195,27693,-1,33
6939,13110,0,33
1299,15935,-1,33
12389,39153,-1,33
174,15935,-1,33
1299,10913,-1,33
6939,8968,0,33
3320,8968,-1,33
1299,8968,-1,33
6939,29467,0,33
1299,13110,-1,33
9498,29467,0,33
39912,52320,0,33
3356,917,-1,33
3216,48347,-1,33
917,3257,0,33
917,3216,0,33
3356,27693,-1,33
1239,29467,0,33
917,16735,0,33
1299,29467,-1,33
29467,6461,0,33
3356,12975,-1,33
39912,31133,0,33
917,52320,0,33
15935,6939,0,33
39912,3216,0,33
6830,29467,0,33
31133,29467,0,33
6830,15935,0,33
39912,6939,0,33
1299,39912,-1,33
3356,13110,-1,33
39912,1239,0,33
15935,1239,0,33
6939,917,0,33
48347,6939,0,33
5511,12975,-1,33
29467,52320,0,33
29467,3320,0,33
27693,52320,0,33
6939,39153,0,33
174,10913,-1,33
4637,29467,0,33
174,27693,-1,33
16735,60503,0,34
31133,47626,-1,34
3491,135273,-1,34
8422,3216,0,34
2914,39326,-1,34
8422,6461,0,34
22925,6939,0,34
1239,8422,0,34
6830,1836,0,34
5511,1836,-1,34
1239,60503,0,34
1239,1836,0,34
6939,8422,0,34
31133,1836,0,34
6453,27978,-1,34
6939,6922,0,34
3356,263774,-1,34
6939,1836,0,34
2914,27978,-1,34
174,1836,-1,34
8422,52320,0,34
2914,22925,-1,34
3356,1836,-1,34
9498,1836,0,34
1836,52320,0,34
52320,60503,0,34
22925,52320,0,34
3356,6922,-1,34
47626,52320,0,34
6939,327693,0,34
31133,39326,0,34
7195,60503,0,34
6939,39326,0,34
39326,6461,0,34
7195,6922,0,34
39326,3216,0,34
1299,39326,-1,34
6939,60503,0,34
3356,22925,-1,34
1299,6922,-1,34
22925,16735,0,34
174,8422,-1,34
47626,6939,0,34
47626,1239,0,34
3356,8422,-1,34
1299,8422,-1,34
327693,3257,0,34
5511,327782,-1,35
3356,394437,-1,35
136168,3257,0,35
2914,44735,-1,35
6939,64050,0,35
6939,327782,0,35
680,6461,0,35
2914,394437,-1,35
44735,3216,0,35
6939,136168,-1,35
3356,44735,-1,35
6939,394437,0,35
1299,64050,-1,35
680,3216,0,35
2914,64050,-1,35
12389,9658,0,35
64050,3216,0,35
1299,44735,-1,35
2914,136168,-1,35
174,18351,-1,35
44735,1239,0,35
680,6939,0,35
64050,3257,0,35
20676,31133,0,35
20676,52320,0,35
327782,3257,0,35
3257,9658,-1,35
4637,9658,-1,35
3356,20676,-1,35
174,9658,-1,35
3491,64050,-1,35
174,15836,-1,35
7473,9658,-1,35
44735,52320,0,35
7473,64050,-1,35
3491,9658,-1,35
20676,1239,0,35
20676,6939,0,35
3356,680,-1,35
6461,44735,-1,35
6453,136168,-1,35
6939,36926,0,35
9498,9658,0,35
31133,44735,0,35
6939,9658,0,35
1299,9658,-1,35
174,394437,-1,35
9498,36926,-1,35
6939,18351,-1,35
1299,680,-1,35
3320,680,-1,35
3320,20676,-1,35
1299,20676,-1,35
174,136168,-1,35
6939,44735,0,35
15704,6461,0,36
1239,3300,0,36
6762,61745,-1,36
56655,52320,0,36
1239,35661,0,36
1239,38182,0,36
1239,37273,0,36
7195,3300,0,36
7018,81,-1,36
174,35661,-1,36
16735,3300,0,36
38182,52320,0,36
6453,15704,-1,36
3491,3300,-1,36
3356,56655,-1,36
9498,4007,-1,36
6461,81,-1,36
56655,1239,0,36
3356,81,-1,36
6453,38182,-1,36
35661,52320,0,36
1239,15704,0,36
6453,37084,-1,36
6461,3300,-1,36
4637,56655,0,36
6453,4007,-1,36
37273,3216,0,36
6939,37273,-1,36
31133,35661,0,36
6830,3300,0,36
3356,15704,-1,36
56655,9498,0,36
6939,35661,0,36
6939,15704,0,36
174,37084,-1,36
6939,56655,-1,36
6939,3300,0,36
1299,3300,-1,36
1299,35661,-1,36
6939,38182,-1,36
3356,37084,-1,36
174,81,-1,36
5511,35661,-1,36
31133,56655,0,36
1299,15704,-1,36
38182,3216,0,36
38182,3257,0,36
174,15704,-1,36
4637,3300,-1,36
56655,3216,0,36
2914,3300,-1,36
3300,52320,0,36
3320,16097,-1,37
10310,16735,0,37
7473,138128,-1,37
174,138128,-1,37
268503,6939,0,37
3356,200020,-1,37
10310,3216,0,37
174,200020,-1,37
10310,1273,0,37
10310,1239,0,37
12956,28220,-1,37
174,25198,-1,37
10310,6461,0,37
31133,10310,0,37
10310,7195,0,37
7473,60051,0,37
10310,7473,0,37
4637,10310,-1,37
4637,11019,0,37
11019,3216,0,37
6939,16097,0,37
4637,9607,-1,37
1273,25198,-1,37
11019,52320,0,37
3356,60051,-1,37
31133,200020,0,37
3356,25198,-1,37
3257,855,-1,37
52320,28220,-1,37
1299,8251,-1,37
25198,52320,0,37
200020,3216,0,37
200020,6461,0,37
16097,52320,0,37
16097,3216,0,37
200020,52320,0,37
31133,60051,0,37
1299,855,-1,37
60051,52320,0,37
3356,16097,-1,37
174,11019,-1,37
6453,25198,-1,37
3257,16097,-1,37
6939,8251,0,37
10310,52320,0,37
3257,25198,-1,37
3356,855,-1,37
3356,11019,-1,37
3356,28220,-1,37
6939,9607,0,37
25198,1239,0,37
6939,25198,-1,37
3356,10310,-1,37
6939,11019,0,37
3356,9607,-1,37
6939,10310,0,37
25198,3216,0,37
6939,9280,0,37
262537,6939,0,37
6939,28220,0,37
3491,10310,-1,37
262537,7195,0,37
1299,10310,-1,37
3257,11019,-1,37
1299,11019,-1,37
3320,11019,-1,37
1239,16097,0,37
2914,200020,-1,37
6762,10310,-1,37
6762,28220,-1,37
6762,25198,-1,37
6939,264996,0,37
6939,265038,0,37
5511,25198,-1,37
12389,10310,0,37
1299,25198,-1,37
3356,52579,-1,37
7195,11019,-1,37
6939,855,0,37
1299,60051,-1,37
1239,8251,0,37
138128,3257,0,37
6830,10310,0,37
6830,25198,0,37
6939,138128,-1,37
1239,200020,0,37
6939,52579,0,37
5511,138128,-1,37
6939,60051,0,37
1239,60051,0,37
2914,11019,-1,37
3356,265038,-1,37
6939,200020,0,37
2914,25198,-1,37
31133,16097,0,37
7195,28220,0,37
3356,14282,-1,38
6762,63956,-1,38
52320,28202,-1,38
1239,45758,0,38
52320,34872,0,38
174,45758,-1,38
6939,266181,0,38
1299,63956,-1,38
174,63956,-1,38
14282,52320,0,38
6939,63956,0,38
3491,63956,-1,38
12389,45758,0,38
7195,266181,0,38
14282,7195,0,38
6453,45758,-1,38
14282,6939,0,38
63956,6461,0,38
3356,9457,0,38
1239,34872,0,38
16735,14282,-1,38
17709,6939,0,38
63956,3257,0,38
16735,45758,0,38
6939,9457,0,38
17709,3257,0,38
3491,45758,-1,38
1299,45758,-1,38
3257,45758,-1,38
174,14282,-1,38
2914,9457,-1,38
4637,17709,-1,38
3356,45758,-1,38
6939,34872,0,38
7473,45758,-1,38
45758,52320,0,38
4637,45758,-1,38
6939,56030,0,38
12389,17709,0,38
1239,63956,0,38
3320,45758,-1,38
174,9457,-1,38
3356,53115,-1,38
2914,45758,-1,38
31133,45758,0,38
45758,3216,0,38
6762,45758,-1,38
6939,45758,0,38
1273,45758,-1,38
3356,266181,-1,38
4637,63956,-1,38
6939,28202,0,38
12389,6697,-1,39
1299,30036,-1,39
12389,49544,0,39
3356,6697,-1,39
49544,9498,0,39
49544,6461,0,39
6939,13329,-1,39
6830,49544,0,39
31133,12843,0,39
49544,3216,0,39
6939,16246,0,39
6939,12843,0,39
49544,1273,0,39
5511,6661,-1,39
3356,49544,-1,39
49544,31133,0,39
12843,52320,0,39
49544,3257,0,39
6939,62206,-1,39
1299,6697,-1,39
6939,140951,0,39
7195,266445,0,39
174,12843,-1,39
3216,140951,0,39
12389,140951,-1,39
3491,49544,-1,39
174,6697,-1,39
3356,13329,-1,39
174,13329,-1,39
1299,12843,-1,39
1239,16246,0,39
174,19024,-1,39
3257,30036,-1,39
49544,7473,0,39
174,49544,-1,39
6939,30036,-1,39
1299,49544,-1,39
6939,266445,0,39
52320,266445,-1,39
3320,12843,-1,39
1239,12843,0,39
49544,52320,0,39
174,62206,-1,39
6939,6697,0,39
6939,6661,-1,39
6453,49544,-1,39
1239,6697,0,39
1299,13329,-1,39
1239,6661,0,39
174,266445,-1,39
6697,6461,0,39
2914,49544,-1,39
6661,3216,0,39
6661,6461,0,39
49544,7195,0,39
1299,19024,-1,39
6661,52320,0,39
49544,16735,0,39
4637,49544,0,39
49544,1239,0,39
49544,6939,0,39
6453,9155,-1,39
47787,16735,0,40
6461,32703,-1,40
47787,3216,0,40
1239,47787,0,40
29465,3491,0,40
28725,3216,0,40
7195,47787,0,40
6939,6325,0,40
6939,14265,0,40
7195,23059,-1,40
1299,14265,-1,40
174,36149,-1,40
6461,47787,-1,40
1299,25400,-1,40
1239,6325,-1,40
174,28725,-1,40
6939,25400,0,40
31133,28725,0,40
3356,47787,-1,40
3356,36149,-1,40
6939,28725,0,40
6939,47787,0,40
1239,28725,0,40
1299,28725,-1,40
1299,47787,-1,40
9498,47787,0,40
28725,52320,0,40
6762,47787,-1,40
7018,6325,-1,40
3356,14265,-1,40
6461,14265,-1,40
6939,36149,0,40
47787,52320,0,40
174,6325,-1,40
3257,6325,-1,40
174,14265,-1,40
174,47787,-1,40
266167,6939,0,41
3356,266167,-1,41
174,12182,-1,41
266167,16735,0,41
174,13576,-1,41
266167,7195,0,41
3356,263998,-1,41
266167,52320,0,41
3356,263327,-1,41
269266,6939,0,41
6939,263327,0,41
263998,6939,0,41
6762,43668,-1,41
6762,269266,-1,41
6762,266167,-1,41
174,263998,-1,41
6939,13576,-1,41
174,43668,-1,41
263998,52320,0,41
6461,13576,-1,41
1299,12182,-1,41
7195,263327,-1,41
1299,13576,-1,41
6939,43668,-1,41
174,33771,-1,42
6461,17072,-1,42
3356,33771,-1,42
268689,6939,0,42
3491,101,0,42
6939,17072,0,42
6939,4922,0,42
174,11260,-1,42
6461,11260,-1,42
6939,11260,0,42
6453,47589,-1,42
3356,17072,-1,42
6453,17072,-1,42
174,101,-1,42
7195,262494,0,42
7195,262999,-1,42
2914,11260,-1,42
7195,268689,-1,42
1299,3262,-1,42
174,17072,-1,42
2914,4922,-1,42
3356,268689,-1,42
6939,262999,0,42
12956,17072,-1,42
3356,101,-1,42
2914,3262,0,42
17072,52320,0,42
17072,16735,0,42
4922,52320,0,42
1299,4922,-1,42
16735,268689,-1,42
2914,101,-1,42
1299,11260,-1,42
1239,25956,-1,42
6939,101,0,42
174,47589,-1,42
6939,3262,0,42
3356,11260,-1,42
1299,25956,-1,42
31133,11260,0,42
1299,17072,-1,42
6762,17072,-1,42
1239,11260,0,42
3356,3262,-1,42
33771,3491,0,42
33771,6939,0,42
6453,3262,-1,42
11260,52320,0,42
3257,11260,-1,42
3491,17072,-1,42
11260,3216,0,42
17054,7018,0,43
17054,6939,0,43
3356,267420,-1,43
42000,6939,0,43
1299,42000,-1,43
3356,264293,-1,43
3257,12586,-1,43
262468,52320,0,43
12586,6939,0,43
262468,6939,0,43
3257,10886,-1,43
3356,17054,-1,43
5610,6461,0,43
5610,1239,0,43
174,10886,-1,43
2914,23352,-1,43
1299,5610,-1,43
2914,17054,-1,43
174,23352,0,43
6461,10886,-1,43
6461,17054,-1,43
174,264293,-1,43
3356,262468,-1,43
7195,262468,-1,43
7195,264293,0,43
1299,12586,-1,43
3320,12586,-1,43
3257,23352,-1,43
174,5610,-1,43
4637,23352,-1,43
3356,10886,-1,43
267420,6939,0,43
7195,23352,-1,43
1299,10886,-1,43
42000,1239,0,43
6939,5610,0,43
24875,52320,0,44
1299,42739,-1,44
24875,31133,0,44
3320,2860,-1,44
1299,37497,-1,44
5511,42739,-1,44
3356,52444,-1,44
174,52444,-1,44
31133,37497,0,44
5511,24875,-1,44
1239,37497,0,44
6762,24875,-1,44
6939,37497,0,44
9498,37497,0,44
52444,6939,0,44
12389,3399,0,44
2860,1239,0,44
6939,8100,-1,44
3257,3399,-1,44
3491,37497,-1,44
6830,24875,0,44
3257,8100,-1,44
3356,3399,-1,44
174,24875,-1,44
6830,42739,-1,44
1299,24875,-1,44
16735,11758,0,44
31133,3399,0,44
174,11758,-1,44
6939,11758,-1,44
174,2860,-1,44
6939,3399,0,44
6939,2860,0,44
2914,8100,-1,44
24875,3216,0,44
6461,11758,-1,44
3356,24875,-1,44
17922,3257,0,44
42739,6939,0,44
17922,6939,0,44
1299,8100,-1,44
3399,9498,0,44
6461,8100,-1,44
3356,37497,-1,44
174,37497,-1,44
8100,52320,0,44
8100,16735,0,44
174,8100,-1,44
24875,6939,0,44
37497,52320,0,44
24875,1239,0,44
12956,8100,-1,44
37497,3216,0,44
4637,37497,0,44
6453,2860,-1,44
3399,1239,0,44
37497,3257,0,44
174,35346,-1,44
58655,6939,0,45
58655,3257,0,45
262493,6939,0,45
6453,58655,-1,45
9498,59191,-1,45
3356,262493,-1,45
7195,262493,-1,45
9498,58655,-1,45
6939,45558,0,45
7473,45558,-1,45
2914,58655,-1,45
16735,262493,-1,45
45558,3257,0,45
174,45558,-1,45
2914,45558,-1,45
6762,45558,-1,45
12956,10834,-1,45
174,58655,-1,45
1299,45558,-1,45
12956,135391,-1,46
6939,8985,0,46
31133,12301,0,46
1239,12301,0,46
28359,6939,0,46
262191,52320,0,46
6461,12301,0,46
6453,135391,-1,46
1299,135391,-1,46
12389,135391,0,46
9498,132116,-1,46
11280,6939,0,46
11280,7195,0,46
11280,52320,0,46
6939,135391,0,46
135391,52320,0,46
6939,12301,0,46
2914,30456,-1,46
52320,12301,0,46
174,11280,-1,46
135391,3257,0,46
135391,3216,0,46
174,135391,-1,46
6830,30456,0,46
135391,7195,0,46
6762,11280,-1,46
3356,28359,-1,46
11280,16735,0,46
135391,1239,0,46
3356,135391,-1,46
174,28359,-1,46
3257,30456,-1,46
3356,12301,-1,46
3491,135391,-1,46
2914,135391,-1,46
1299,11280,-1,46
135391,9498,0,46
6762,25472,-1,46
7195,27947,0,47
263080,52320,0,47
31133,58057,0,47
3356,58057,0,47
1299,21385,-1,47
6939,58057,-1,47
3356,53065,-1,47
6939,45474,0,47
174,13999,-1,47
12389,21385,0,47
1299,27947,-1,47
174,45474,-1,47
3356,21385,-1,47
45474,3216,0,47
45474,1239,0,47
45474,7195,-1,47
1239,21385,0,47
45474,16735,0,47
6762,27947,-1,47
2914,45474,-1,47
2914,27947,-1,47
3257,30600,-1,47
6461,13999,-1,47
21385,52320,0,47
58057,52320,0,47
3257,22645,-1,47
4637,45474,-1,47
6453,45474,-1,47
3257,45474,-1,47
21385,6461,0,47
31133,21385,0,47
6461,45474,-1,47
3356,27947,-1,47
3356,263080,-1,47
31133,45474,0,47
3356,13999,-1,47
1299,45474,-1,47
5511,58057,0,47
174,58057,-1,47
6939,30600,-1,47
3320,21385,-1,47
174,22645,-1,47
9498,58057,0,47
6939,13999,0,47
9498,141047,-1,47
3491,45474,-1,47
6939,21385,0,47
6939,22645,0,47
174,30600,-1,47
1239,58057,0,47
58057,3216,0,47
58057,2914,0,47
58057,1273,0,47
58057,3257,0,47
58057,3320,0,47
58057,3491,0,47
1299,58057,0,47
3491,27947,-1,47
45474,52320,-1,47
12956,27986,-1,48
31133,36994,0,48
36994,52320,0,48
1299,25369,-1,48
3356,10753,-1,48
149994,3257,0,48
3356,21013,-1,48
1299,21013,-1,48
3356,36994,-1,48
3356,27986,-1,48
36994,1239,0,48
36994,3216,0,48
36994,3257,0,48
36994,3491,0,48
51088,9498,0,48
6939,51088,0,48
25369,3216,0,48
25369,52320,0,48
1239,25369,0,48
51088,52320,0,48
2914,149994,-1,48
6939,21013,0,48
31133,21013,0,48
21013,1239,0,48
21013,3216,0,48
174,149994,-1,48
6939,36994,0,48
174,25369,-1,48
51088,1239,0,48
6939,25369,0,48
3257,51088,-1,48
6461,10753,-1,48
6762,27986,-1,48
3257,21013,-1,48
2914,21013,-1,48
51088,6461,0,48
4637,51088,0,48
3257,25369,-1,48
1273,36994,-1,48
31133,25369,0,48
21013,52320,0,48
174,21013,-1,48
6939,149994,-1,48
2914,51088,-1,48
31133,51088,0,48
51088,3216,0,48
6762,49434,-1,49
1239,34772,0,49
3257,49434,-1,49
3356,49434,-1,49
6830,1136,-1,49
5511,1136,-1,49
2914,1136,-1,49
34772,52320,0,49
1136,6939,0,49
6939,49434,0,49
1136,3216,0,49
6453,49434,-1,49
6453,12271,-1,49
34772,3216,0,49
1299,3249,-1,49
6461,49434,-1,49
1299,34772,-1,49
9498,136334,-1,49
3320,1136,-1,49
6939,34772,0,49
174,263702,-1,50
6939,263702,0,50
6762,263702,-1,50
12956,263702,-1,50
3356,263702,-1,50
3491,10010,-1,51
6762,37148,-1,51
174,9145,-1,51
3257,19905,-1,51
6453,19905,-1,51
10010,3216,0,51
10010,3257,0,51
10010,6939,0,51
1239,9145,0,51
6461,19905,-1,51
6939,53667,-1,51
1273,37148,-1,51
6939,263432,0,51
12389,9145,0,51
3356,7459,-1,51
52320,263432,-1,51
31133,9145,0,51
1299,9145,-1,51
1299,10010,-1,51
9145,3216,0,51
9145,3320,0,51
9145,6461,0,51
9145,52320,0,51
1299,7459,-1,51
6939,9145,0,51
4637,19905,-1,51
174,263432,-1,51
6939,7459,0,51
3257,7459,-1,51
2914,19905,-1,51
3356,9145,-1,51
53667,52320,0,51
174,53667,-1,51
53667,16735,0,51
1299,8560,-1,52
8560,6461,0,52
3491,5580,-1,52
8560,52320,0,52
8560,3216,0,52
4637,8560,0,52
1239,8560,0,52
1299,3214,-1,52
1273,3329,-1,52
6939,21488,0,52
174,13977,-1,52
3257,21488,-1,52
7594,3257,0,52
3214,1239,0,52
3356,7594,-1,52
3356,3214,-1,52
6762,21488,-1,52
6762,3329,-1,52
3214,52320,0,52
3214,6461,0,52
3214,6939,0,52
3214,3216,0,52
3214,4637,0,52
3356,8560,-1,52
5511,3214,-1,52
6939,3329,0,52
3257,5580,-1,52
6939,7594,0,52
9498,8560,0,52
3320,8560,-1,52
6939,8560,0,52
174,21488,-1,52
6830,8560,0,52
6830,3214,-1,52
31133,8560,0,52
3356,21488,-1,52
3356,20207,-1,52
3214,31133,0,52
3356,33662,-1,52
6461,13977,-1,52
3214,9498,0,52
3257,12083,-1,53
6939,18747,0,53
6939,12083,-1,53
2914,18747,-1,53
2914,12083,-1,53
6453,18747,-1,53
174,58299,-1,53
6830,58299,-1,53
3356,12083,-1,53
58299,9498,0,53
58299,3216,0,53
31133,12714,-1,53
12714,3216,0,53
58299,1239,0,53
12714,6939,0,53
174,18747,-1,53
12389,12714,-1,53
7195,18747,0,53
9268,6461,0,53
9268,1299,0,53
31133,58299,0,53
1299,12083,-1,53
58299,52320,0,53
6939,58299,-1,53
3257,24940,-1,54
6453,131219,-1,54
6939,131219,0,54
3356,24940,-1,54
4637,24940,0,54
24940,6461,0,54
24940,3320,0,54
24940,3216,0,54
6939,24940,0,54
1299,131219,-1,54
6762,24940,-1,54
3356,53158,-1,54
24940,52320,0,54
1239,24940,0,54
2914,131219,-1,54
12389,24940,0,54
7473,24940,0,54
7473,131219,-1,54
2914,24940,-1,54
6453,24940,-1,54
174,24940,-1,54
1299,24940,-1,54
131219,3257,0,54
6453,33576,-1,55
174,26677,-1,55
6939,26677,0,55
1299,19754,-1,55
19754,6939,0,55
6461,26677,-1,55
6461,33576,-1,55
3257,33576,-1,55
28007,6939,0,56
28007,16735,0,56
43350,52320,0,56
43350,3216,0,56
3257,28007,-1,56
28007,52320,0,56
3356,43350,-1,56
6830,43350,-1,56
1239,28007,-1,56
6762,28007,-1,56
2914,43350,-1,56
6939,43350,0,56
1239,43350,0,56
174,28007,-1,56
31133,43350,0,56
174,43350,0,56
12389,43350,0,56
56630,52320,0,57
31133,57695,0,57
31133,56630,0,57
26415,1239,0,57
174,33763,-1,57
33763,16735,0,57
6939,269194,0,57
6939,265377,0,57
3257,13768,-1,57
7195,269194,0,57
7195,265377,0,57
33763,3216,0,57
33763,3257,0,57
33763,3491,0,57
7195,57695,0,57
7195,13768,0,57
3257,56630,-1,57
16735,265377,-1,57
57695,52320,0,57
174,56630,-1,57
3216,56630,-1,57
2914,17222,-1,57
6461,13768,-1,57
6453,56630,-1,57
6762,269194,-1,57
6762,56630,-1,57
2914,33763,-1,57
2914,56630,-1,57
33763,52320,0,57
6939,57695,0,57
6939,56630,0,57
3257,11232,-1,57
3257,10490,-1,57
52320,17222,0,57
6939,13768,0,57
6939,11232,-1,57
6939,10490,0,57
174,269194,-1,57
9498,57695,0,57
